"filename", "language", "YAML", "C#", "XML", "JSON", "ASP.NET Razor", "CSS", "Docker", "Properties", "Markdown", "SCSS", "JavaScript", "Shell Script", "Batch", "Less", "comment", "blank", "total"
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\obj\.store\dotnet-aspnet-codegenerator\8.0.6\dotnet-aspnet-codegenerator\8.0.6\tools\net8.0\any\dotnet-aspnet-codegenerator.deps.json", "JSON", 0, 0, 0, 1995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1995
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\obj\.store\dotnet-aspnet-codegenerator\8.0.6\dotnet-aspnet-codegenerator\8.0.6\tools\net8.0\any\dotnet-aspnet-codegenerator.runtimeconfig.json", "JSON", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\obj\.store\dotnet-aspnet-codegenerator\8.0.6\dotnet-aspnet-codegenerator\8.0.6\tools\net8.0\any\dotnet-aspnet-codegenerator.xml", "XML", 0, 0, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 256
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\obj\.store\dotnet-aspnet-codegenerator\8.0.6\project.assets.json", "JSON", 0, 0, 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 204
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs", "C#", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\obj\Debug\net8.0\Coupon.cs", "C#", 0, 1798, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 185, 2043
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\obj\Debug\net8.0\CouponGrpc.cs", "C#", 0, 248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 17, 310
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\obj\Debug\net8.0\Promotion.API.AssemblyInfo.cs", "C#", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 23
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\obj\Debug\net8.0\Promotion.API.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 1, 20
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\obj\Debug\net8.0\Promotion.API.GlobalUsings.g.cs", "C#", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 18
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\obj\Debug\net8.0\Promotion.API.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\obj\Debug\net8.0\staticwebassets.build.json", "JSON", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\obj\Debug\net8.0\staticwebassets\msbuild.build.Promotion.API.props", "XML", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\obj\Debug\net8.0\staticwebassets\msbuild.buildMultiTargeting.Promotion.API.props", "XML", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\obj\Debug\net8.0\staticwebassets\msbuild.buildTransitive.Promotion.API.props", "XML", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\obj\Promotion.API.csproj.codegeneration.targets", "XML", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 14
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\obj\Promotion.API.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\obj\Promotion.API.csproj.nuget.g.props", "XML", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\obj\Promotion.API.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\obj\project.assets.json", "JSON", 0, 0, 0, 871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 871
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.API\obj\project.packagespec.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\Data\Extentions.cs", "C#", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\Data\PromotionContext.cs", "C#", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 42
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\Dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 1, 4, 25
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\Migrations\20241025112941_Init.Designer.cs", "C#", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 68
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\Migrations\20241025112941_Init.cs", "C#", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 50
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\Migrations\PromotionContextModelSnapshot.cs", "C#", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 65
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\Models\Coupon.cs", "C#", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\Models\CouponType.cs", "C#", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\Program.cs", "C#", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 22
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\Promotion.Grpc.csproj", "XML", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 28
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\Properties\launchSettings.json", "JSON", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\Services\PromotionService.cs", "C#", 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17, 120
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\appsettings.Development.json", "JSON", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\appsettings.json", "JSON", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\bin\Debug\net8.0\Promotion.Grpc.deps.json", "JSON", 0, 0, 0, 1193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1193
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\bin\Debug\net8.0\Promotion.Grpc.runtimeconfig.json", "JSON", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\bin\Debug\net8.0\appsettings.Development.json", "JSON", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\bin\Debug\net8.0\appsettings.json", "JSON", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs", "C#", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\obj\Debug\net8.0\Promotion.Grpc.AssemblyInfo.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 24
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\obj\Debug\net8.0\Promotion.Grpc.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 1, 20
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\obj\Debug\net8.0\Promotion.Grpc.GlobalUsings.g.cs", "C#", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 18
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\obj\Debug\net8.0\Promotion.Grpc.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\obj\Debug\net8.0\Protos\Coupon.cs", "C#", 0, 1861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 185, 2124
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\obj\Debug\net8.0\Protos\CouponGrpc.cs", "C#", 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 24, 204
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\obj\Debug\net8.0\staticwebassets.build.json", "JSON", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\obj\Debug\net8.0\staticwebassets\msbuild.build.Promotion.Grpc.props", "XML", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\obj\Debug\net8.0\staticwebassets\msbuild.buildMultiTargeting.Promotion.Grpc.props", "XML", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\obj\Debug\net8.0\staticwebassets\msbuild.buildTransitive.Promotion.Grpc.props", "XML", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\obj\Promotion.Grpc.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\obj\Promotion.Grpc.csproj.nuget.g.props", "XML", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\obj\Promotion.Grpc.csproj.nuget.g.targets", "XML", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\obj\project.assets.json", "JSON", 0, 0, 0, 3071, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3071
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Promotion\Promotion.Grpc\obj\project.packagespec.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\DependencyInjection.cs", "C#", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 33
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\Dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 1, 4, 30
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\Endpoints\CreateOrder.cs", "C#", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 34
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\Endpoints\DeleteOrder.cs", "C#", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 32
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\Endpoints\GetOrders.cs", "C#", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 32
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\Endpoints\GetOrdersByCustomer.cs", "C#", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 31
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\Endpoints\GetOrdersByName.cs", "C#", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 31
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\Endpoints\UpdateOrder.cs", "C#", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 34
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\GlobalUsing.cs", "C#", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\Program.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 21
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\Properties\launchSettings.json", "JSON", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 39
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\Purchasing.API.csproj", "XML", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 33
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\appsettings.Development.json", "JSON", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\appsettings.json", "JSON", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\bin\Debug\net8.0\Purchasing.API.deps.json", "JSON", 0, 0, 0, 1826, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1826
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\bin\Debug\net8.0\Purchasing.API.runtimeconfig.json", "JSON", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\bin\Debug\net8.0\appsettings.Development.json", "JSON", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\bin\Debug\net8.0\appsettings.json", "JSON", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs", "C#", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\obj\Debug\net8.0\Purchasing.API.AssemblyInfo.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 24
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\obj\Debug\net8.0\Purchasing.API.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 1, 28
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\obj\Debug\net8.0\Purchasing.API.GlobalUsings.g.cs", "C#", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 18
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\obj\Debug\net8.0\Purchasing.API.MvcApplicationPartsAssemblyInfo.cs", "C#", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 18
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\obj\Debug\net8.0\Purchasing.API.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\obj\Debug\net8.0\staticwebassets.build.json", "JSON", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\obj\Debug\net8.0\staticwebassets\msbuild.build.Purchasing.API.props", "XML", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\obj\Debug\net8.0\staticwebassets\msbuild.buildMultiTargeting.Purchasing.API.props", "XML", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\obj\Debug\net8.0\staticwebassets\msbuild.buildTransitive.Purchasing.API.props", "XML", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\obj\Purchasing.API.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 490, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 490
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\obj\Purchasing.API.csproj.nuget.g.props", "XML", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\obj\Purchasing.API.csproj.nuget.g.targets", "XML", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\obj\project.assets.json", "JSON", 0, 0, 0, 5438, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5438
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.API\obj\project.packagespec.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.Application\Data\IApplicationDbContext.cs", "C#", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.Application\DependencyInjection.cs", "C#", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.Application\Dtos\AddressDto.cs", "C#", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.Application\Dtos\OrderDto.cs", "C#", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.Application\Dtos\OrderItemDto.cs", "C#", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.Application\Dtos\PaymentDto.cs", "C#", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.Application\Exceptions\OrderNotFoundException.cs", "C#", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.Application\Extensions\OrderExtensions.cs", "C#", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 49
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.Application\GlobalUsing.cs", "C#", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.Application\Orders\Commands\CreateOrder\CreateOrderCommand.cs", "C#", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.Application\Orders\Commands\CreateOrder\CreateOrderHandler.cs", "C#", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 44
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.Application\Orders\Commands\DeleteOrder\DeleteOrderCommand.cs", "C#", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.Application\Orders\Commands\DeleteOrder\DeleteOrderHandler.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 23
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.Application\Orders\Commands\UpdateOrder\UpdateOrderCommand.cs", "C#", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.Application\Orders\Commands\UpdateOrder\UpdateOrderHandler.cs", "C#", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 44
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.Application\Orders\EventHandlers\Domain\OrderCreatedEventHandler.cs", "C#", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22
"d:\FULearning\fall24\2_PRN231\2_PRN231\eShoep\src\Services\Purchasing\Purchasing.Application\Orders\EventHandlers\Domain\OrderUpdatedEventHandler.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
